Text,Category,Rating,Comments,Tags,Created At
"Harmonic violin swells, warm cello basslines, uplifting brass crescendos, and atmospheric instrumental breaks","Projetos > Som do Coração > Chá Revelação Orquestral",0,"","",2025-02-18T21:53:14.265Z
"Introspective guitar picking, soft string layers, emotional vocal phrasing, and gentle instrumental swells","Projetos > Som do Coração > Emocionantes I",0,"","",2025-02-18T21:54:12.494Z
"Delicate acoustic melody, harmonic string crescendos, gentle vocal interplay, and deep emotional pauses","Projetos > Som do Coração > Emocionantes I",1,"[color:bg-soft-green]; voice:male; português, brasil; português, brasil; voice:female; português, brasil; português, brasil; voice:female","",2025-02-18T21:54:12.494Z
"Warm and introspective acoustic picking, soft vocal swells, subtle piano melodies, and atmospheric string tones","Projetos > Som do Coração > Emocionantes I",2,"[color:bg-soft-green]; português, brasil; português, brasil; voice:male; português, brasil; português, brasil; voice:male; português, brasil; voice:female","",2025-02-18T21:54:12.494Z
"Heartfelt acoustic rhythm, vibrant violin melodies, atmospheric piano chords, and soaring vocal harmonies","Projetos > Som do Coração > Emocionantes I",0,"","",2025-02-18T21:54:12.494Z
"Warm acoustic tones, harmonic violin sections, soft piano textures, and reflective vocal storytelling","Projetos > Som do Coração > Emocionantes I",0,"","",2025-02-18T21:54:12.494Z
"Dynamic acoustic strumming, deep cello undertones, subtle string crescendos, and uplifting vocal interplay","Projetos > Som do Coração > Emocionantes I",0,"","",2025-02-18T21:54:12.494Z
"Reflective acoustic picking, emotional violin swells, heartfelt vocal harmonies, and warm piano accompaniment","Projetos > Som do Coração > Emocionantes I",0,"","",2025-02-18T21:54:12.494Z
"Gentle acoustic guitar rhythm, soft string accents, harmonic vocal layers, and atmospheric instrumental breaks","Projetos > Som do Coração > Emocionantes I",0,"","",2025-02-18T21:54:12.494Z
"Passionate acoustic strumming, layered string swells, reflective piano tones, and deep vocal crescendos","Projetos > Som do Coração > Emocionantes I",0,"","",2025-02-18T21:54:12.494Z
"Slow acoustic rhythm, emotional violin harmonies, subtle piano arpeggios, and heartfelt vocal storytelling","Projetos > Som do Coração > Emocionantes I",0,"","",2025-02-18T21:54:12.494Z
"Uplifting acoustic guitar strumming, vibrant cello undertones, emotional vocal layering, and harmonic string accents","Projetos > Som do Coração > Emocionantes I",0,"","",2025-02-18T21:54:12.494Z
"Delicate acoustic strumming, subtle violin swells, reflective vocal harmonies, and deep emotional tone","Projetos > Som do Coração > Emocionantes I",0,"","",2025-02-18T21:54:12.494Z
"Melodic guitar phrases, warm cello undertones, layered vocal crescendos, and soft piano fills","Projetos > Som do Coração > Emocionantes I",1,"voice:male; português, brasil; português, brasil","",2025-02-18T21:54:12.494Z
"Soft acoustic guitar picking, warm string harmonies, gentle piano arpeggios, and heartfelt vocal delivery","Projetos > Som do Coração > Emocionantes I",0,"voice:male; português, brasil","",2025-02-18T21:54:12.494Z
"Slow and gentle acoustic picking, harmonic string accents, emotional vocal interplay, and subtle reverb","Projetos > Som do Coração > Emocionantes I",0,"","",2025-02-18T21:54:12.494Z
"Slow acoustic picking, smooth accordion harmonies, melodic string layers, heartfelt vocal delivery, and reflective energy","Projetos > Som do Coração > Emocionante Nordestina",0,"","",2025-02-18T21:55:40.996Z
"Gentle acoustic guitar strumming, warm rabeca swells, harmonic cello accents, and heartfelt vocal storytelling","Projetos > Som do Coração > Emocionante Nordestina",0,"voice:female; português, brasil","",2025-02-18T21:55:40.996Z
"Reflective acoustic guitar arpeggios, melodic accordion riffs, soft violin layers, and emotional vocal phrasing","Projetos > Som do Coração > Emocionante Nordestina",0,"português, brasil; voice:female; português, brasil","",2025-02-18T21:55:40.996Z
"Soft acoustic fingerpicking, atmospheric sanfona tones, harmonic string swells, and heartfelt vocal crescendos","Projetos > Som do Coração > Emocionante Nordestina",0,"português, brasil; português, brasil; voice:female","",2025-02-18T21:55:40.996Z
"Reflective acoustic guitar picking, melodic sanfona swells, harmonic string layers, and emotional vocal crescendos","Projetos > Som do Coração > Emocionante Nordestina",1,"português, brasil; voice:female; português, brasil; português, brasil; voice:female; português, brasil; voice:female; português, brasil; português, brasil; voice:male; português, brasil","",2025-02-18T21:55:40.996Z
"Reflective acoustic melodies, soft accordion layers, melodic cello accents, and heartfelt vocal delivery","Projetos > Som do Coração > Emocionante Nordestina",0,"português, brasil; voice:female","",2025-02-18T21:55:40.996Z
"Delicate acoustic guitar fingerpicking, harmonic rabeca accents, layered cello harmonies, and heartfelt vocals","Projetos > Som do Coração > Emocionante Nordestina",0,"português, brasil","",2025-02-18T21:55:40.996Z
"Gentle viola caipira arpeggios, smooth accordion harmonies, reflective vocal delivery, and warm acoustic strumming","Projetos > Som do Coração > Emocionante Nordestina",0,"português, brasil; voice:female; português, brasil; português, brasil","",2025-02-18T21:55:40.996Z
"Acoustic guitar picking, smooth cello swells, rhythmic accordion accents, heartfelt vocal phrasing, and reflective piano chords","Projetos > Som do Coração > Emocionante Nordestina",0,"português, brasil; português, brasil","",2025-02-18T21:55:40.996Z
"Delicate fingerstyle guitar, warm sanfona harmonies, harmonic string crescendos, and heartfelt vocal harmonies","Projetos > Som do Coração > Emocionante Nordestina",0,"","",2025-02-18T21:55:40.996Z
"Warm viola caipira melodies, layered accordion harmonies, smooth string accents, and emotional vocal storytelling","Projetos > Som do Coração > Emocionante Nordestina",1,"português, brasil; português, brasil; português, brasil; português, brasil; português, brasil; português, brasil; português, brasil; português, brasil; voice:female; português, brasil; português, brasil","",2025-02-18T21:55:40.996Z
"Gentle viola caipira melodies, atmospheric accordion tones, layered string harmonies, and emotional storytelling vocals","Projetos > Som do Coração > Emocionante Nordestina",0,"português, brasil; voice:female; português, brasil; português, brasil","",2025-02-18T21:55:40.996Z
"Warm viola caipira strumming, harmonic rabeca swells, soft piano chords, and emotional vocal crescendos","Projetos > Som do Coração > Emocionante Nordestina",0,"voice:female; português, brasil; voice:female; português, brasil","",2025-02-18T21:55:40.996Z
"Acoustic guitar picking, soft accordion melodies, harmonic string swells, heartfelt vocal storytelling, and a nostalgic tone","Projetos > Som do Coração > Emocionante Nordestina",0,"[color:bg-soft-green]; português, brasil; português, brasil; português, brasil; português, brasil; voice:female","",2025-02-18T21:55:40.996Z
"Slow acoustic strumming, smooth accordion riffs, soft violin harmonies, heartfelt vocal delivery, and introspective energy","Projetos > Som do Coração > Emocionante Nordestina",0,"","",2025-02-18T21:55:40.996Z
"Acoustic guitar picking, soft piano arpeggios, harmonic string layers, heartfelt vocal delivery, slow and reflective tone","Projetos > Som do Coração > Acústico I",0,"português, brasil","",2025-02-18T21:57:01.289Z
"Gentle acoustic guitar strumming, melodic violin harmonies, smooth cello swells, and heartfelt vocals with emotional phrasing","Projetos > Som do Coração > Acústico I",0,"português, brasil","",2025-02-18T21:57:01.289Z
"Delicate acoustic fingerstyle guitar, warm piano chords, harmonic string crescendos, and introspective vocal delivery","Projetos > Som do Coração > Acústico I",0,"","",2025-02-18T21:57:01.289Z
"Reflective acoustic guitar picking, warm piano tones, harmonic string swells, and emotional vocal crescendos","Projetos > Som do Coração > Acústico I",0,"","",2025-02-18T21:57:01.289Z
"Slow acoustic strumming, melodic violin harmonies, heartfelt vocal phrasing, and warm cello accents","Projetos > Som do Coração > Acústico I",0,"","",2025-02-18T21:57:01.289Z
"Soft acoustic fingerstyle guitar, atmospheric string crescendos, heartfelt vocal harmonies, and reflective piano tones","Projetos > Som do Coração > Acústico I",0,"","",2025-02-18T21:57:01.289Z
"Slow acoustic fingerpicked guitar, atmospheric violin swells, soft cello harmonies, and heartfelt vocal phrasing","Projetos > Som do Coração > Acústico I",0,"","",2025-02-18T21:57:01.289Z
"Warm acoustic melodies, smooth string harmonies, heartfelt vocal storytelling, and reflective piano arpeggios","Projetos > Som do Coração > Acústico I",1,"","",2025-02-18T21:57:01.289Z
"Warm acoustic strumming, atmospheric violin accents, heartfelt vocal phrasing, and harmonic cello swells","Projetos > Som do Coração > Acústico I",0,"","",2025-02-18T21:57:01.289Z
"Delicate acoustic guitar picking, harmonic violin layers, slow piano chords, and emotive vocal delivery","Projetos > Som do Coração > Acústico I",0,"","",2025-02-18T21:57:01.289Z
"Soft acoustic guitar melodies, reflective piano arpeggios, layered string harmonies, and emotional vocal crescendos","Projetos > Som do Coração > Acústico I",0,"","",2025-02-18T21:57:01.289Z
"Gentle fingerpicked acoustic guitar, smooth cello harmonies, melodic piano layers, and heartfelt vocal storytelling","Projetos > Som do Coração > Acústico I",0,"","",2025-02-18T21:57:01.289Z
"Soft acoustic guitar picking, harmonic string layers, reflective piano chords, and emotional vocal crescendos","Projetos > Som do Coração > Acústico I",0,"","",2025-02-18T21:57:01.289Z
"Gentle acoustic fingerstyle guitar, layered cello harmonies, soft piano accents, and introspective vocal phrasing","Projetos > Som do Coração > Acústico I",0,"","",2025-02-18T21:57:01.289Z
"Reflective acoustic strumming, harmonic violin layers, heartfelt vocal harmonies, and warm piano crescendos","Projetos > Som do Coração > Acústico I",0,"","",2025-02-18T21:57:01.289Z
"Warm acoustic melodies, harmonic string layers, heartfelt vocal delivery, reflective piano tones, and nostalgic energy","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Warm piano chords, smooth string harmonies, layered vocal harmonies, melodic acoustic guitar riffs, and emotional storytelling","Projetos > Som do Coração > Casal Casamento",0,"português, brasil","",2025-02-18T21:57:55.491Z
"Warm acoustic guitar picking, emotional vocal harmonies, soft piano accents, harmonic string swells, and introspective energy","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Delicate acoustic fingerstyle guitar, smooth basslines, heartfelt vocal crescendos, layered piano chords, and romantic tone","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Reflective piano arpeggios, gentle acoustic strumming, melodic violin harmonies, and heartfelt vocal storytelling with emotional depth","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Gentle acoustic guitar picking, soft piano chords, warm cello harmonies, heartfelt vocal phrasing, and emotional crescendos","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Slow acoustic strumming, reflective piano arpeggios, soaring vocal crescendos, harmonic string swells, and celebratory energy","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Warm piano melodies, atmospheric string harmonies, heartfelt vocal delivery, and delicate acoustic guitar accents","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Reflective acoustic guitar picking, smooth string crescendos, heartfelt vocal phrasing, and warm piano arpeggios","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Gentle piano chords, melodic violin layers, warm acoustic strumming, heartfelt vocal delivery, and emotional resolution","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Gentle acoustic guitar picking, soft piano chords, harmonic string swells, heartfelt vocal delivery, romantic and uplifting tone","Projetos > Som do Coração > Casal Casamento",0,"português, brasil","",2025-02-18T21:57:55.491Z
"Reflective piano arpeggios, melodic violin harmonies, layered vocal crescendos, warm acoustic strumming, and celebratory atmosphere","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Delicate acoustic guitar picking, atmospheric cello layers, heartfelt vocal phrasing, rhythmic drum accents, and nostalgic tone","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Slow acoustic strumming, reflective piano melodies, soft violin swells, heartfelt vocal delivery, and celebratory crescendos","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Reflective piano arpeggios, layered string harmonies, gentle guitar strumming, heartfelt vocal phrasing, and uplifting tone","Projetos > Som do Coração > Casal Casamento",0,"","",2025-02-18T21:57:55.491Z
"Sertão Poetic; accordion and viola duet, subtle percussion; deeply nostalgic, intimate storytelling; tempo 80 BPM; delicate female lead, male backing vocals.","Projetos > Som do Coração > Nordeste II",0,"","",2025-02-25T13:14:18.859Z
"Sertão Slow Waltz; soft accordion weeps, delicate rabeca strokes, low-key percussion; introspective, vintage, mysterious; tempo 78 BPM; expressive female lead, whispered harmonies.","Projetos > Som do Coração > Nordeste II",0,"português, brasil; português, brasil","",2025-02-25T13:14:18.859Z
"Northeastern Sertão Folk; weeping accordion, steel-string guitar, soft zabumba; nostalgic, melancholic, deeply emotional; tempo 72 BPM; raw male lead vocal, soft female harmonies.
Sertanejo Raiz; soulful accordion, haunting rabeca, deep viola resonance; sorrowful yet hopeful; tempo 78 BPM; male lead with expressive phrasing, echoing chorus.
Traditional Sertão Ballad; gentle accordion, fingerpicked guitar, rhythmic triangle; warm, sentimental, comforting; tempo 85 BPM; storytelling male vocal, soothing harmonies.
Sertão Melancholy Folk; deep accordion swells, soft viola, pulsing percussion; atmospheric, rooted in nostalgia; tempo 80 BPM; haunting male lead, deep vocal harmonies.
Sertanejo Saudade; heartfelt accordion, resonant steel guitar, distant rabeca; emotional and poetic; tempo 75 BPM; tender female lead, delicate harmonies.
Sertão Storytelling Folk; wistful accordion, soft percussive groove, dynamic viola; reflective, poetic, slightly eerie; tempo 82 BPM; intimate male vocal, warm choral layers.
Sertão Nostalgic Waltz; accordion-led melody, vintage guitar tremolo, lullaby-like cadence; longing, sorrowful, intimate; tempo 78 BPM; soft female lead, whispery harmonies.
Sertão Traditional; bright accordion runs, warm viola chords, earthy percussion; hopeful yet filled with longing; tempo 90 BPM; male lead, expressive vibrato, layered harmonies.
Sertão Ancestral Ballad; soulful accordion, steel-string plucking, deep-rooted percussion; proud, reminiscent, ancestral; tempo 85 BPM; powerful male vocal, choral refrains.
Sertanejo Dark Folk; haunting accordion, eerie viola, heartbeat-like zabumba; ghostly, mysterious, deeply evocative; tempo 79 BPM; whispery male vocals, choral echoes.
Sertão Poetic; accordion and viola duet, subtle percussion; deeply nostalgic, intimate storytelling; tempo 80 BPM; delicate female lead, male backing vocals.
Sertanejo Reflective; steel-string resonance, soft accordion cries, rhythmic triangle; melancholic yet uplifting; tempo 86 BPM; male lead with deep baritone warmth.
Sertão Saudade Ballad; slow accordion sways, gentle steel guitar arpeggios, whispery strings; longing and unresolved emotions; tempo 76 BPM; soft male vocals, intimate storytelling.
Sertanejo Folk Waltz; playful accordion, brushed percussion, old-style rabeca; bittersweet, nostalgic, warm-hearted; tempo 84 BPM; expressive male lead, duet-style harmonies.
Sertão Narrative; rolling accordion, warm guitar plucks, slow zabumba beat; heartfelt, deeply expressive; tempo 83 BPM; male lead with rich storytelling.
Sertanejo Nighttime Ballad; shimmering accordion, light rabeca tremolo, pulsing drum; mystical, atmospheric; tempo 80 BPM; soft male vocals, ethereal harmonies.
Sertão Slow Waltz; soft accordion weeps, delicate rabeca strokes, low-key percussion; introspective, vintage, mysterious; tempo 78 BPM; expressive female lead, whispered harmonies.
Sertão Melancholic; distant accordion, sad viola plucks, heartbeat percussion; isolation, longing; tempo 81 BPM; hushed male vocals, ghostly harmonies.
Sertanejo Storytelling; accordion swells, rustic guitar rhythms, percussive accents; resilience and emotion intertwined; tempo 88 BPM; male lead, bold chorus section.
Sertão Mystical Folk; floating accordion notes, echoing rabeca, deep wooden percussion; dreamy and distant; tempo 79 BPM; whispery female lead, layered harmonies.","Projetos > Som do Coração > Nordeste II",2,"português, brasil; português, brasil; português, brasil; voice:male; português, brasil","",2025-02-25T12:40:47.631Z
"Northeastern Sertão Folk; weeping accordion, steel-string guitar, soft zabumba; nostalgic, melancholic, deeply emotional; tempo 72 BPM; raw male lead vocal, soft female harmonies.
Sertanejo Raiz; soulful accordion, haunting rabeca, deep viola resonance; sorrowful yet hopeful; tempo 78 BPM; male lead with expressive phrasing, echoing chorus.
Traditional Sertão Ballad; gentle accordion, fingerpicked guitar, rhythmic triangle; warm, sentimental, comforting; tempo 85 BPM; storytelling male vocal, soothing harmonies.
Sertão Melancholy Folk; deep accordion swells, soft viola, pulsing percussion; atmospheric, rooted in nostalgia; tempo 80 BPM; haunting male lead, deep vocal harmonies.
Sertanejo Saudade; heartfelt accordion, resonant steel guitar, distant rabeca; emotional and poetic; tempo 75 BPM; tender female lead, delicate harmonies.
Sertão Storytelling Folk; wistful accordion, soft percussive groove, dynamic viola; reflective, poetic, slightly eerie; tempo 82 BPM; intimate male vocal, warm choral layers.
Sertão Nostalgic Waltz; accordion-led melody, vintage guitar tremolo, lullaby-like cadence; longing, sorrowful, intimate; tempo 78 BPM; soft female lead, whispery harmonies.
Sertão Traditional; bright accordion runs, warm viola chords, earthy percussion; hopeful yet filled with longing; tempo 90 BPM; male lead, expressive vibrato, layered harmonies.
Sertão Ancestral Ballad; soulful accordion, steel-string plucking, deep-rooted percussion; proud, reminiscent, ancestral; tempo 85 BPM; powerful male vocal, choral refrains.
Sertanejo Dark Folk; haunting accordion, eerie viola, heartbeat-like zabumba; ghostly, mysterious, deeply evocative; tempo 79 BPM; whispery male vocals, choral echoes.
Sertão Poetic; accordion and viola duet, subtle percussion; deeply nostalgic, intimate storytelling; tempo 80 BPM; delicate female lead, male backing vocals.
Sertanejo Reflective; steel-string resonance, soft accordion cries, rhythmic triangle; melancholic yet uplifting; tempo 86 BPM; male lead with deep baritone warmth.
Sertão Saudade Ballad; slow accordion sways, gentle steel guitar arpeggios, whispery strings; longing and unresolved emotions; tempo 76 BPM; soft male vocals, intimate storytelling.
Sertanejo Folk Waltz; playful accordion, brushed percussion, old-style rabeca; bittersweet, nostalgic, warm-hearted; tempo 84 BPM; expressive male lead, duet-style harmonies.
Sertão Narrative; rolling accordion, warm guitar plucks, slow zabumba beat; heartfelt, deeply expressive; tempo 83 BPM; male lead with rich storytelling.
Sertanejo Nighttime Ballad; shimmering accordion, light rabeca tremolo, pulsing drum; mystical, atmospheric; tempo 80 BPM; soft male vocals, ethereal harmonies.
Sertão Slow Waltz; soft accordion weeps, delicate rabeca strokes, low-key percussion; introspective, vintage, mysterious; tempo 78 BPM; expressive female lead, whispered harmonies.
Sertão Melancholic; distant accordion, sad viola plucks, heartbeat percussion; isolation, longing; tempo 81 BPM; hushed male vocals, ghostly harmonies.
Sertanejo Storytelling; accordion swells, rustic guitar rhythms, percussive accents; resilience and emotion intertwined; tempo 88 BPM; male lead, bold chorus section.
Sertão Mystical Folk; floating accordion notes, echoing rabeca, deep wooden percussion; dreamy and distant; tempo 79 BPM; whispery female lead, layered harmonies.","Projetos > Som do Coração > Nordeste II",2,"","",2025-02-25T12:58:23.751Z
"Sertanejo Dark Folk; haunting accordion, eerie viola, heartbeat-like zabumba; ghostly, mysterious, deeply evocative; tempo 79 BPM; whispery male vocals, choral echoes.","Projetos > Som do Coração > Nordeste II",0,"","",2025-02-25T13:14:18.859Z
"Sertão Narrative; rolling accordion, warm guitar plucks, slow zabumba beat; heartfelt, deeply expressive; tempo 83 BPM; male lead with rich storytelling.","Projetos > Som do Coração > Nordeste II",0,"português, brasil","",2025-02-25T13:14:18.859Z
"Sertão Melancholic; distant accordion, sad viola","Projetos > Som do Coração > Nordeste II",0,"","",2025-02-25T13:14:18.859Z
"Sertão Saudade Ballad; slow accordion sways, gentle steel guitar arpeggios, whispery strings; longing and unresolved emotions; tempo 76 BPM; soft male vocals, intimate storytelling.","Projetos > Som do Coração > Nordeste II",2,"português, brasil; português, brasil; português, brasil","",2025-02-25T13:14:18.859Z
"Sertanejo Folk Waltz; playful accordion, brushed percussion, old-style rabeca; bittersweet, nostalgic, warm-hearted; tempo 84 BPM; expressive male lead, duet-style harmonies.","Projetos > Som do Coração > Nordeste II",2,"","",2025-02-25T13:14:18.859Z
"Northeastern Sertão Folk; weeping accordion, steel-string guitar, soft zabumba; nostalgic, melancholic, deeply emotional; tempo 72 BPM; raw male lead vocal, soft female harmonies.","Projetos > Som do Coração > Nordeste II",0,"português, brasil","",2025-02-25T13:14:18.859Z
"Sertanejo Raiz; soulful accordion, haunting rabeca, deep viola resonance; sorrowful yet hopeful; tempo 78 BPM; male lead with expressive phrasing, echoing chorus.","Projetos > Som do Coração > Nordeste II",0,"português, brasil","",2025-02-25T13:14:18.859Z
"Traditional Sertão Ballad; gentle accordion, fingerpicked guitar, rhythmic triangle; warm, sentimental, comforting; tempo 85 BPM; storytelling male vocal, soothing harmonies.","Projetos > Som do Coração > Nordeste II",0,"português, brasil","",2025-02-25T13:14:18.859Z
"Sertanejo Saudade; heartfelt accordion, resonant steel guitar, distant rabeca; emotional and poetic; tempo 75 BPM; tender female lead, delicate harmonies.","Projetos > Som do Coração > Nordeste II",0,"português, brasil","",2025-02-25T13:14:18.859Z
"Sertão Storytelling Folk; wistful accordion, soft percussive groove, dynamic viola; reflective, poetic, slightly eerie; tempo 82 BPM; intimate male vocal, warm choral layers.","Projetos > Som do Coração > Nordeste II",0,"português, brasil","",2025-02-25T13:14:18.859Z
"Sertão Nostalgic Waltz; accordion-led melody, vintage guitar tremolo, lullaby-like cadence; longing, sorrowful, intimate; tempo 78 BPM; soft female lead, whispery harmonies.","Projetos > Som do Coração > Nordeste II",0,"português, brasil","",2025-02-25T13:14:18.859Z
"Sertão Traditional; bright accordion runs, warm viola chords, earthy percussion; hopeful yet filled with longing; tempo 90 BPM; male lead, expressive vibrato, layered harmonies.","Projetos > Som do Coração > Nordeste II",0,"","",2025-02-25T13:14:18.859Z
"Sertão Ancestral Ballad; soulful accordion, steel-string plucking, deep-rooted percussion; proud, reminiscent, ancestral; tempo 85 BPM; powerful male vocal, choral refrains.","Projetos > Som do Coração > Nordeste II",0,"","",2025-02-25T13:14:18.859Z
"Sertão Melancholic; distant accordion, sad viola plucks, heartbeat percussion; isolation, longing; tempo 81 BPM; hushed male vocals, ghostly harmonies.","Projetos > Som do Coração > Nordeste II",0,"português, brasil; português, brasil; português, brasil","",2025-02-25T13:15:57.939Z
"Sertanejo Reflective; steel-string resonance, soft accordion cries, rhythmic triangle; melancholic yet uplifting; tempo 86 BPM; male lead with deep baritone warmth.","Projetos > Som do Coração > Nordeste II",0,"","",2025-02-25T13:14:18.859Z
"Sertanejo Nighttime Ballad; shimmering accordion, light rabeca tremolo, pulsing drum; mystical, atmospheric; tempo 80 BPM; soft male vocals, ethereal harmonies.","Projetos > Som do Coração > Nordeste II",0,"","",2025-02-25T13:14:18.859Z
"plucks, heartbeat percussion; isolation, longing; tempo 81 BPM; hushed male vocals, ghostly harmonies.","Projetos > Som do Coração > Nordeste II",0,"","",2025-02-25T13:14:18.859Z
"Sertanejo Storytelling; accordion swells, rustic guitar rhythms, percussive accents; resilience and emotion intertwined; tempo 88 BPM; male lead, bold chorus section.","Projetos > Som do Coração > Nordeste II",0,"","",2025-02-25T13:14:18.859Z
"Sertão Mystical Folk; floating accordion notes, echoing rabeca, deep wooden percussion; dreamy and distant; tempo 79 BPM; whispery female lead, layered harmonies.","Projetos > Som do Coração > Nordeste II",0,"português, brasil; português, brasil","",2025-02-25T13:14:18.859Z
"Sertão Melancholy Folk; deep accordion swells, soft viola, pulsing percussion; atmospheric, rooted in nostalgia; tempo 80 BPM; haunting male lead, deep vocal harmonies.","Projetos > Som do Coração > Nordeste II",2,"português, brasil; português, brasil; português, brasil","",2025-02-25T13:14:18.859Z
"Lo-Fi City Lights – Slow detuned synths, filtered electric piano chords, muted brass harmonies, soft percussion loops, and distant nighttime traffic sounds.","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Neon Nostalgia – Melancholic synth pads, tape-saturated piano loops, lo-fi hip-hop drum grooves, soft vibraphone melodies, and distant street ambiance.","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Slow Jazz Nights – Cozy double bass grooves, slow jazz guitar licks, warm trumpet solos, smooth cymbal washes, and vintage tape hiss.","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Live Feel Lofi,  Subtle background chatter,  upright bass solos,  loose jazz drum rolls,  soft electric piano chords,  and reverb-washed brass stabs,","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Vintage Lounge, classic vinyl crackle, slow jazz drum brushes, mellow vibraphone chords, deep saxophone phrases, and old radio warmth","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Hidden Alley – Warm Rhodes chords, muted guitar plucks, deep lo-fi sub-bass, atmospheric sax echoes, and subtle vinyl crackles.","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Sunset Chill, mellow bossa nova guitar strumming, soft conga rhythms, warm electric piano chords, and golden-hour ambiance","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Midnight Reflection – Soft electric piano swells, deep upright bass, muted jazz trumpet phrases, warm analog textures, and slow brushed drums.","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Forest Retreat, natural wind rustles, soft hand percussion, gentle acoustic guitar picking, deep upright bass, and flowing water ambiance","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Hip-Hop, deep vinyl crackles, slow boom-bap drums, warm Rhodes chords, soft guitar licks, and airy vocal chops floating in reverb","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Frozen Window Lofi,  Chilling reversed bell textures,  distant wind whirls,  muffled orchestral strings,  and hypnotic triplet lo-fi beats,","Outros Estilos > LO-FI",1,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Seaside Dreams – Smooth bossa-inspired basslines, airy flute harmonies, soft ukulele strums, mellow electric piano accents, and distant ocean waves.","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Train Ride Home – Nostalgic orchestral string samples, dusty hip-hop beats, soft acoustic guitar loops, melancholic trumpet swells, and gentle tape compression.","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Expressive Lofi,  Free-flowing saxophone phrases,  dreamy Rhodes improvisations,  organic hi-hat swings,  and deep,  breathing analog synth layers,","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Spontaneous Groove Lofi,  Fingerpicked nylon guitar,  floating vibraphone swells,  live cymbal textures,  and shuffled lo-fi beats with offbeat bass plucks,  female voice","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Cosmic Drift, airy synth textures, dreamy Rhodes melodies, deep ambient reverb, distant vocal chops, and minimal hip-hop beats","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Night Café, warm Rhodes chords, smooth double bass plucks, distant street sounds, light jazz brushes, and cinematic noir vibes","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Study Beats, warm vinyl fuzz, cozy upright bass, jazzy electric piano, subtle percussion, and light woodwind flourishes","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Rainy Rooftop Lofi,   Muffled raindrop sounds,   warm vinyl fuzz,   improvisational electric piano licks,   gentle finger snaps,   and deep sub-bass pulses,","Outros Estilos > LO-FI",1,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Bossa Groove – Soft nylon guitar arpeggios, groovy upright bass, warm rhodes licks, laid-back pandeiro rhythms, and subtle vinyl dust.","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
"Cinematic Rain Lofi, Deep vinyl warmth, distant street ambience, reversed string pads, gentle wind chimes, and trip-hop inspired offbeat drums.","Outros Estilos > LO-FI",1,"","",2025-02-18T23:52:09.235Z
"Lo-Fi Distant Memories – Echoing Wurlitzer chords, nostalgic muted trumpet, deep jazz drum textures, soft pad harmonies, and nostalgic crackles.","Outros Estilos > LO-FI",0,"","",2025-02-18T23:52:09.235Z
